Appling,3,0,0
Bacon,6,0,0
Baker,4,1,25.0
Baldwin,10,1,10.0
Banks,3,0,0
Barrow,21,2,9.5238
Bartow,154,3,1.9481
Ben Hill,3,0,0
Berrien,3,0,0
Bibb,32,1,3.125
Bleckley,1,0,0
Brooks,5,0,0
Bryan,12,1,8.3333
Bulloch,5,0,0
Burke,8,0,0
Butts,9,0,0
Calhoun,10,1,10.0
Camden,6,0,0
Candler,1,0,0
Carroll,143,2,1.3986
Catoosa,6,0,0
Charlton,1,0,0
Chatham,58,3,5.1724
Chattahoochee,2,0,0
Chattooga,3,0,0
Cherokee,104,5,4.8077
Clarke,57,8,14.0351
Clay,7,0,0
Clayton,195,6,3.0769
Clinch,2,0,0
Cobb,381,18,4.7244
Coffee,15,0,0
Colquitt,34,2,5.8824
Columbia,32,0,0
Cook,1,0,0
Coweta,53,2,3.7736
Crisp,23,0,0
Dade,1,1,100.0
Dawson,13,0,0
DeKalb,448,8,1.7857
Decatur,12,0,0
Dodge,5,0,0
Dooly,12,0,0
Dougherty,560,30,5.3571
Douglas,71,4,5.6338
Early,48,1,2.0833
Effingham,6,0,0
Elbert,1,0,0
Emanuel,1,0,0
Fannin,8,0,0
Fayette,58,4,6.8966
Floyd,77,2,2.5974
Forsyth,60,1,1.6667
Franklin,5,0,0
Fulton,882,23,2.6077
Gilmer,1,0,0
Glynn,23,0,0
Gordon,21,2,9.5238
Grady,3,0,0
Greene,9,0,0
Gwinnett,329,8,2.4316
Habersham,2,0,0
Hall,79,0,0
Haralson,7,0,0
Harris,7,0,0
Hart,3,0,0
Heard,2,1,50.0
Henry,125,3,2.4
Houston,53,5,9.434
Irwin,6,0,0
Jackson,12,0,0
Jasper,2,0,0
Jefferson,2,0,0
Jenkins,2,0,0
Johnson,1,0,0
Jones,6,0,0
Lamar,6,0,0
Lanier,1,0,0
Laurens,15,0,0
Lee,115,8,6.9565
Liberty,7,0,0
Lincoln,5,0,0
Long,1,0,0
Lowndes,28,1,3.5714
Lumpkin,7,0,0
Macon,2,0,0
Madison,5,1,20.0
Marion,1,0,0
McDuffie,5,1,20.0
McIntosh,2,0,0
Meriwether,10,0,0
Miller,5,0,0
Mitchell,43,1,2.3256
Monroe,6,0,0
Morgan,2,0,0
Murray,7,0,0
Muscogee,30,0,0
Newton,40,1,2.5
Oconee,19,0,0
Oglethorpe,1,1,100.0
Paulding,42,0,0
Peach,9,1,11.1111
Pickens,9,1,11.1111
Pierce,14,0,0
Pike,3,0,0
Polk,16,0,0
Pulaski,6,0,0
Putnam,2,0,0
Quitman,1,0,0
Rabun,2,0,0
Randolph,8,0,0
Richmond,50,1,2.0
Rockdale,63,2,3.1746
Schley,4,0,0
Screven,2,0,0
Seminole,6,0,0
Spalding,23,1,4.3478
Stephens,5,0,0
Stewart,1,0,0
Sumter,59,3,5.0847
Talbot,2,0,0
Tattnall,3,0,0
Taylor,2,0,0
Telfair,2,0,0
Terrell,50,2,4.0
Thomas,17,0,0
Tift,30,0,0
Toombs,5,1,20.0
Towns,1,0,0
Troup,26,1,3.8462
Turner,12,0,0
Twiggs,2,0,0
Unassigned,507,4,0.789
Union,1,0,0
Upson,6,0,0
Walker,3,0,0
Walton,16,0,0
Ware,16,2,12.5
Warren,4,0,0
Washington,6,0,0
Webster,1,0,0
Wheeler,1,0,0
White,3,0,0
Whitfield,15,1,6.6667
Wilcox,2,0,0
Wilkes,3,0,0
Wilkinson,1,0,0
Worth,30,1,3.3333
