Appling,11,0,0
Atkinson,2,0,0
Bacon,14,0,0
Baker,16,2,12.5
Baldwin,53,2,3.7736
Banks,7,0,0
Barrow,55,3,5.4545
Bartow,216,16,7.4074
Ben Hill,8,0,0
Berrien,6,0,0
Bibb,72,1,1.3889
Bleckley,3,0,0
Brantley,11,1,9.0909
Brooks,19,1,5.2632
Bryan,31,2,6.4516
Bulloch,19,1,5.2632
Burke,28,2,7.1429
Butts,30,0,0
Calhoun,48,2,4.1667
Camden,22,0,0
Candler,4,0,0
Carroll,214,5,2.3364
Catoosa,13,0,0
Charlton,3,0,0
Chatham,152,5,3.2895
Chattahoochee,3,0,0
Chattooga,7,1,14.2857
Cherokee,198,7,3.5354
Clarke,85,11,12.9412
Clay,16,1,6.25
Clayton,391,12,3.0691
Clinch,6,0,0
Cobb,782,35,4.4757
Coffee,60,3,5.0
Colquitt,88,5,5.6818
Columbia,70,0,0
Cook,7,0,0
Coweta,119,2,1.6807
Crawford,3,0,0
Crisp,71,1,1.4085
Dade,2,1,50.0
Dawson,29,2,6.8966
DeKalb,980,14,1.4286
Decatur,36,0,0
Dodge,14,0,0
Dooly,50,2,4.0
Dougherty,1217,77,6.327
Douglas,167,5,2.994
Early,126,6,4.7619
Echols,2,0,0
Effingham,22,1,4.5455
Elbert,3,0,0
Emanuel,9,0,0
Evans,1,0,0
Fannin,9,0,0
Fayette,105,5,4.7619
Floyd,111,6,5.4054
Forsyth,138,5,3.6232
Franklin,4,0,0
Fulton,1598,52,3.2541
Gilmer,7,0,0
Glynn,38,0,0
Gordon,39,3,7.6923
Grady,15,0,0
Greene,29,1,3.4483
Gwinnett,739,22,2.977
Habersham,15,1,6.6667
Hall,292,0,0
Hancock,3,0,0
Haralson,16,0,0
Harris,22,1,4.5455
Hart,4,0,0
Heard,4,1,25.0
Henry,280,4,1.4286
Houston,129,8,6.2016
Irwin,12,0,0
Jackson,27,1,3.7037
Jasper,8,0,0
Jeff Davis,1,0,0
Jefferson,7,1,14.2857
Jenkins,10,1,10.0
Johnson,19,1,5.2632
Jones,12,0,0
Lamar,18,0,0
Lanier,5,0,0
Laurens,35,1,2.8571
Lee,253,15,5.9289
Liberty,18,0,0
Lincoln,9,0,0
Long,1,0,0
Lowndes,65,2,3.0769
Lumpkin,9,0,0
Macon,25,0,0
Madison,10,1,10.0
Marion,10,0,0
McDuffie,25,2,8.0
McIntosh,3,0,0
Meriwether,23,0,0
Miller,12,0,0
Mitchell,147,15,10.2041
Monroe,12,1,8.3333
Montgomery,2,0,0
Morgan,14,0,0
Murray,15,0,0
Muscogee,161,4,2.4845
Newton,91,3,3.2967
Oconee,39,1,2.5641
Oglethorpe,13,1,7.6923
Paulding,91,2,2.1978
Peach,24,2,8.3333
Pickens,11,2,18.1818
Pierce,45,2,4.4444
Pike,18,0,0
Polk,24,0,0
Pulaski,10,1,10.0
Putnam,7,0,0
Quitman,3,0,0
Rabun,6,0,0
Randolph,117,6,5.1282
Richmond,147,4,2.7211
Rockdale,100,3,3.0
Schley,12,1,8.3333
Screven,7,0,0
Seminole,15,1,6.6667
Spalding,75,4,5.3333
Stephens,19,0,0
Stewart,8,0,0
Sumter,245,9,3.6735
Talbot,9,1,11.1111
Tattnall,5,0,0
Taylor,8,2,25.0
Telfair,9,0,0
Terrell,114,10,8.7719
Thomas,78,3,3.8462
Tift,62,2,3.2258
Toombs,12,1,8.3333
Towns,3,0,0
Treutlen,1,0,0
Troup,61,3,4.918
Turner,37,0,0
Twiggs,2,0,0
Unassigned,1219,1,0.082
Union,7,1,14.2857
Upson,61,2,3.2787
Walker,6,0,0
Walton,44,2,4.5455
Ware,56,4,7.1429
Warren,7,0,0
Washington,23,0,0
Wayne,4,0,0
Webster,3,0,0
Wheeler,2,0,0
White,11,0,0
Whitfield,26,3,11.5385
Wilcox,24,0,0
Wilkes,6,0,0
Wilkinson,11,1,9.0909
Worth,91,4,4.3956
