Appling,6,0,0
Bacon,7,0,0
Baker,5,1,20.0
Baldwin,15,1,6.6667
Banks,3,0,0
Barrow,27,2,7.4074
Bartow,179,7,3.9106
Ben Hill,5,0,0
Berrien,3,0,0
Bibb,40,1,2.5
Bleckley,1,0,0
Brantley,2,0,0
Brooks,6,0,0
Bryan,21,2,9.5238
Bulloch,8,0,0
Burke,10,0,0
Butts,17,0,0
Calhoun,19,1,5.2632
Camden,9,0,0
Candler,2,0,0
Carroll,163,2,1.227
Catoosa,6,0,0
Charlton,2,0,0
Chatham,104,3,2.8846
Chattahoochee,2,0,0
Chattooga,3,0,0
Cherokee,133,5,3.7594
Clarke,69,8,11.5942
Clay,7,0,0
Clayton,244,9,3.6885
Clinch,2,0,0
Cobb,515,25,4.8544
Coffee,15,0,0
Colquitt,53,3,5.6604
Columbia,40,0,0
Cook,1,0,0
Coweta,76,2,2.6316
Crawford,1,0,0
Crisp,43,0,0
Dade,1,1,100.0
Dawson,19,0,0
DeKalb,579,10,1.7271
Decatur,20,0,0
Dodge,8,0,0
Dooly,19,1,5.2632
Dougherty,716,31,4.3296
Douglas,102,5,4.902
Early,76,1,1.3158
Effingham,13,1,7.6923
Elbert,2,0,0
Emanuel,1,0,0
Fannin,9,0,0
Fayette,74,4,5.4054
Floyd,84,3,3.5714
Forsyth,80,1,1.25
Franklin,5,0,0
Fulton,1027,28,2.7264
Gilmer,1,0,0
Glynn,29,0,0
Gordon,24,2,8.3333
Grady,4,0,0
Greene,15,0,0
Gwinnett,443,10,2.2573
Habersham,2,0,0
Hall,131,0,0
Haralson,10,0,0
Harris,10,0,0
Hart,3,0,0
Heard,2,1,50.0
Henry,178,3,1.6854
Houston,64,6,9.375
Irwin,6,0,0
Jackson,17,0,0
Jasper,3,0,0
Jeff Davis,1,0,0
Jefferson,3,0,0
Jenkins,4,0,0
Johnson,3,0,0
Jones,7,0,0
Lamar,14,0,0
Lanier,4,0,0
Laurens,16,0,0
Lee,147,9,6.1224
Liberty,13,0,0
Lincoln,5,0,0
Long,1,0,0
Lowndes,40,1,2.5
Lumpkin,9,0,0
Macon,4,0,0
Madison,7,1,14.2857
Marion,2,0,0
McDuffie,8,1,12.5
McIntosh,2,0,0
Meriwether,13,0,0
Miller,14,0,0
Mitchell,56,1,1.7857
Monroe,10,1,10.0
Morgan,5,0,0
Murray,10,0,0
Muscogee,40,0,0
Newton,62,2,3.2258
Oconee,24,0,0
Oglethorpe,1,1,100.0
Paulding,54,0,0
Peach,15,2,13.3333
Pickens,9,2,22.2222
Pierce,21,0,0
Pike,9,0,0
Polk,20,0,0
Pulaski,7,0,0
Putnam,3,0,0
Quitman,1,0,0
Rabun,3,0,0
Randolph,24,0,0
Richmond,56,1,1.7857
Rockdale,80,2,2.5
Schley,6,0,0
Screven,2,0,0
Seminole,9,0,0
Spalding,41,2,4.878
Stephens,8,0,0
Stewart,3,0,0
Sumter,87,4,4.5977
Talbot,5,0,0
Tattnall,3,0,0
Taylor,3,1,33.3333
Telfair,4,0,0
Terrell,65,3,4.6154
Thomas,28,0,0
Tift,42,0,0
Toombs,7,1,14.2857
Towns,1,0,0
Treutlen,1,0,0
Troup,37,1,2.7027
Turner,14,0,0
Twiggs,2,0,0
Unassigned,320,5,1.5625
Union,1,0,0
Upson,22,0,0
Walker,3,0,0
Walton,23,2,8.6957
Ware,22,3,13.6364
Warren,5,0,0
Washington,6,0,0
Wayne,2,0,0
Webster,4,0,0
Wheeler,1,0,0
White,4,0,0
Whitfield,17,1,5.8824
Wilcox,2,0,0
Wilkes,4,0,0
Wilkinson,3,0,0
Worth,39,2,5.1282
