Appling,9,0,0
Atkinson,2,0,0
Bacon,14,0,0
Baker,12,2,16.6667
Baldwin,44,1,2.2727
Banks,7,0,0
Barrow,51,3,5.8824
Bartow,209,15,7.177
Ben Hill,8,0,0
Berrien,6,0,0
Bibb,63,1,1.5873
Bleckley,1,0,0
Brantley,7,1,14.2857
Brooks,18,1,5.5556
Bryan,28,1,3.5714
Bulloch,16,1,6.25
Burke,28,1,3.5714
Butts,27,0,0
Calhoun,41,2,4.878
Camden,20,0,0
Candler,4,0,0
Carroll,201,5,2.4876
Catoosa,12,0,0
Charlton,2,0,0
Chatham,142,5,3.5211
Chattahoochee,3,0,0
Chattooga,5,1,20.0
Cherokee,182,7,3.8462
Clarke,82,11,13.4146
Clay,15,1,6.6667
Clayton,331,11,3.3233
Clinch,3,0,0
Cobb,696,33,4.7414
Coffee,53,2,3.7736
Colquitt,80,5,6.25
Columbia,66,0,0
Cook,6,0,0
Coweta,101,2,1.9802
Crawford,3,0,0
Crisp,67,0,0
Dade,2,1,50.0
Dawson,25,2,8.0
DeKalb,835,13,1.5569
Decatur,27,0,0
Dodge,9,0,0
Dooly,40,1,2.5
Dougherty,1076,69,6.4126
Douglas,147,5,3.4014
Early,106,6,5.6604
Echols,2,0,0
Effingham,20,1,5.0
Elbert,3,0,0
Emanuel,7,0,0
Fannin,9,0,0
Fayette,94,4,4.2553
Floyd,105,5,4.7619
Forsyth,121,4,3.3058
Franklin,4,0,0
Fulton,1422,50,3.5162
Gilmer,6,0,0
Glynn,33,0,0
Gordon,29,3,10.3448
Grady,15,0,0
Greene,25,1,4.0
Gwinnett,675,18,2.6667
Habersham,14,1,7.1429
Hall,275,0,0
Hancock,3,0,0
Haralson,15,0,0
Harris,19,1,5.2632
Hart,3,0,0
Heard,3,1,33.3333
Henry,249,3,1.2048
Houston,113,7,6.1947
Irwin,11,0,0
Jackson,26,1,3.8462
Jasper,6,0,0
Jeff Davis,1,0,0
Jefferson,6,1,16.6667
Jenkins,9,1,11.1111
Johnson,15,1,6.6667
Jones,11,0,0
Lamar,15,0,0
Lanier,5,0,0
Laurens,28,1,3.5714
Lee,234,15,6.4103
Liberty,16,0,0
Lincoln,8,0,0
Long,1,0,0
Lowndes,59,2,3.3898
Lumpkin,9,0,0
Macon,19,0,0
Madison,10,1,10.0
Marion,10,0,0
McDuffie,20,2,10.0
McIntosh,3,0,0
Meriwether,22,0,0
Miller,10,0,0
Mitchell,135,13,9.6296
Monroe,12,1,8.3333
Morgan,14,0,0
Murray,14,0,0
Muscogee,144,4,2.7778
Newton,77,3,3.8961
Oconee,36,1,2.7778
Oglethorpe,12,1,8.3333
Paulding,76,2,2.6316
Peach,21,2,9.5238
Pickens,10,2,20.0
Pierce,45,2,4.4444
Pike,15,0,0
Polk,21,0,0
Pulaski,9,0,0
Putnam,5,0,0
Quitman,3,0,0
Rabun,6,0,0
Randolph,103,5,4.8544
Richmond,138,3,2.1739
Rockdale,91,2,2.1978
Schley,12,1,8.3333
Screven,5,0,0
Seminole,14,0,0
Spalding,65,4,6.1538
Stephens,17,0,0
Stewart,6,0,0
Sumter,222,9,4.0541
Talbot,9,1,11.1111
Tattnall,3,0,0
Taylor,7,2,28.5714
Telfair,9,0,0
Terrell,104,10,9.6154
Thomas,74,3,4.0541
Tift,57,1,1.7544
Toombs,11,1,9.0909
Towns,3,0,0
Treutlen,1,0,0
Troup,55,3,5.4545
Turner,29,0,0
Twiggs,2,0,0
Unassigned,1397,4,0.2863
Union,7,1,14.2857
Upson,51,1,1.9608
Walker,6,0,0
Walton,36,2,5.5556
Ware,50,4,8.0
Warren,6,0,0
Washington,21,0,0
Wayne,4,0,0
Webster,3,0,0
Wheeler,2,0,0
White,11,0,0
Whitfield,24,3,12.5
Wilcox,5,0,0
Wilkes,6,0,0
Wilkinson,10,1,10.0
Worth,78,4,5.1282
