Appling,18,0,0
Atkinson,5,0,0
Bacon,17,1,5.8824
Baker,19,2,10.5263
Baldwin,109,2,1.8349
Banks,13,0,0
Barrow,84,3,3.5714
Bartow,242,22,9.0909
Ben Hill,13,0,0
Berrien,10,0,0
Bibb,188,1,0.5319
Bleckley,4,0,0
Brantley,16,1,6.25
Brooks,23,3,13.0435
Bryan,31,2,6.4516
Bulloch,26,1,3.8462
Burke,37,2,5.4054
Butts,40,0,0
Calhoun,60,2,3.3333
Camden,27,0,0
Candler,4,0,0
Carroll,260,7,2.6923
Catoosa,18,0,0
Charlton,5,0,0
Chatham,173,5,2.8902
Chattahoochee,6,0,0
Chattooga,9,1,11.1111
Cherokee,266,8,3.0075
Clarke,106,12,11.3208
Clay,19,2,10.5263
Clayton,491,14,2.8513
Clinch,7,0,0
Cobb,1072,51,4.7575
Coffee,73,3,4.1096
Colquitt,115,5,4.3478
Columbia,90,1,1.1111
Cook,11,1,9.0909
Coweta,149,3,2.0134
Crawford,13,0,0
Crisp,110,1,0.9091
Dade,7,1,14.2857
Dawson,42,2,4.7619
DeKalb,1349,23,1.705
Decatur,55,0,0
Dodge,19,0,0
Dooly,66,4,6.0606
Dougherty,1381,91,6.5894
Douglas,220,6,2.7273
Early,163,8,4.908
Echols,4,0,0
Effingham,25,1,4.0
Elbert,7,0,0
Emanuel,12,0,0
Evans,2,0,0
Fannin,14,0,0
Fayette,133,5,3.7594
Floyd,121,6,4.9587
Forsyth,184,6,3.2609
Franklin,10,0,0
Fulton,2025,73,3.6049
Gilmer,10,0,0
Glynn,46,0,0
Gordon,53,5,9.434
Grady,27,1,3.7037
Greene,40,1,2.5
Gwinnett,1017,36,3.5398
Habersham,64,2,3.125
Hall,563,6,1.0657
Hancock,6,0,0
Haralson,19,1,5.2632
Harris,35,2,5.7143
Hart,5,0,0
Heard,5,1,20.0
Henry,344,5,1.4535
Houston,164,10,6.0976
Irwin,13,0,0
Jackson,46,1,2.1739
Jasper,14,0,0
Jeff Davis,5,0,0
Jefferson,11,1,9.0909
Jenkins,12,1,8.3333
Johnson,32,1,3.125
Jones,16,0,0
Lamar,21,0,0
Lanier,6,1,16.6667
Laurens,39,1,2.5641
Lee,269,15,5.5762
Liberty,31,0,0
Lincoln,9,0,0
Long,2,0,0
Lowndes,80,3,3.75
Lumpkin,20,0,0
Macon,44,0,0
Madison,14,1,7.1429
Marion,24,1,4.1667
McDuffie,35,2,5.7143
McIntosh,4,0,0
Meriwether,39,0,0
Miller,20,0,0
Mitchell,203,22,10.8374
Monroe,15,1,6.6667
Montgomery,2,0,0
Morgan,19,0,0
Murray,18,0,0
Muscogee,207,4,1.9324
Newton,121,3,2.4793
Oconee,48,0,0
Oglethorpe,32,1,3.125
Out of GA,780,7,0.8974
Paulding,132,5,3.7879
Peach,31,2,6.4516
Pickens,15,2,13.3333
Pierce,49,2,4.0816
Pike,29,1,3.4483
Polk,29,0,0
Pulaski,16,1,6.25
Putnam,14,0,0
Quitman,3,1,33.3333
Rabun,7,0,0
Randolph,139,12,8.6331
Richmond,238,10,4.2017
Rockdale,116,6,5.1724
Schley,15,1,6.6667
Screven,11,1,9.0909
Seminole,19,2,10.5263
Spalding,119,5,4.2017
Stephens,28,1,3.5714
Stewart,13,0,0
Sumter,302,14,4.6358
Talbot,16,1,6.25
Tattnall,5,0,0
Taylor,10,2,20.0
Telfair,13,0,0
Terrell,139,13,9.3525
Thomas,112,14,12.5
Tift,81,4,4.9383
Toombs,18,2,11.1111
Towns,10,0,0
Treutlen,1,0,0
Troup,78,4,5.1282
Turner,50,1,2.0
Twiggs,4,0,0
Unassigned,255,0,0
Union,10,1,10.0
Upson,162,8,4.9383
Walker,13,0,0
Walton,59,3,5.0847
Ware,77,5,6.4935
Warren,10,0,0
Washington,23,0,0
Wayne,7,0,0
Webster,4,0,0
Wheeler,3,0,0
White,20,0,0
Whitfield,40,3,7.5
Wilcox,36,0,0
Wilkes,11,0,0
Wilkinson,19,1,5.2632
Worth,116,4,3.4483
