Appling,2,0,0
Bacon,2,0,0
Baker,4,1,25.0
Baldwin,4,1,25.0
Banks,3,0,0
Barrow,18,2,11.1111
Bartow,131,2,1.5267
Ben Hill,3,0,0
Berrien,1,0,0
Bibb,20,0,0
Bleckley,1,0,0
Brooks,2,0,0
Bryan,7,0,0
Bulloch,2,0,0
Burke,8,0,0
Butts,6,0,0
Calhoun,9,0,0
Camden,4,0,0
Candler,1,0,0
Carroll,123,1,0.813
Catoosa,3,0,0
Charlton,1,0,0
Chatham,26,2,7.6923
Chattahoochee,1,0,0
Chattooga,3,0,0
Cherokee,76,2,2.6316
Clarke,50,5,10.0
Clay,4,0,0
Clayton,104,3,2.8846
Clinch,1,0,0
Cobb,279,12,4.3011
Coffee,11,0,0
Colquitt,18,1,5.5556
Columbia,24,0,0
Cook,1,0,0
Coweta,41,2,4.878
Crisp,15,0,0
Dade,1,0,0
Dawson,10,0,0
DeKalb,335,3,0.8955
Decatur,7,0,0
Dodge,2,0,0
Dooly,6,0,0
Dougherty,462,18,3.8961
Douglas,50,1,2.0
Early,28,1,3.5714
Effingham,4,0,0
Emanuel,1,0,0
Fannin,5,0,0
Fayette,45,4,8.8889
Floyd,35,2,5.7143
Forsyth,47,1,2.1277
Franklin,4,0,0
Fulton,570,17,2.9825
Gilmer,1,0,0
Glynn,17,0,0
Gordon,16,2,12.5
Grady,1,0,0
Greene,7,0,0
Gwinnett,238,2,0.8403
Habersham,2,0,0
Hall,66,0,0
Haralson,4,0,0
Harris,4,0,0
Hart,4,0,0
Heard,1,1,100.0
Henry,78,2,2.5641
Houston,29,2,6.8966
Irwin,3,0,0
Jackson,8,0,0
Jasper,2,0,0
Jeff Davis,0,0,0
Jefferson,2,0,0
Jenkins,1,0,0
Johnson,1,0,0
Jones,3,0,0
Lamar,3,0,0
Laurens,13,0,0
Lee,89,6,6.7416
Liberty,5,0,0
Lincoln,4,0,0
Long,1,0,0
Lowndes,21,1,4.7619
Lumpkin,8,0,0
Macon,2,0,0
Madison,3,1,33.3333
McDuffie,3,0,0
McIntosh,1,0,0
Meriwether,6,0,0
Miller,4,0,0
Mitchell,31,1,3.2258
Monroe,4,0,0
Morgan,2,0,0
Murray,4,0,0
Muscogee,20,0,0
Newton,31,0,0
Oconee,15,0,0
Oglethorpe,1,0,0
Paulding,30,0,0
Peach,7,1,14.2857
Pickens,6,1,16.6667
Pierce,3,0,0
Pike,2,0,0
Polk,15,0,0
Pulaski,3,0,0
Rabun,2,0,0
Randolph,5,0,0
Richmond,40,0,0
Rockdale,36,2,5.5556
Schley,5,0,0
Screven,1,0,0
Seminole,8,0,0
Spalding,13,0,0
Stephens,4,0,0
Stewart,1,0,0
Sumter,33,2,6.0606
Talbot,1,0,0
Tattnall,2,0,0
Taylor,2,0,0
Terrell,40,2,5.0
Thomas,9,0,0
Tift,19,0,0
Toombs,3,0,0
Troup,16,1,6.25
Turner,3,0,0
Twiggs,2,0,0
Unassigned,165,1,0.6061
Upson,5,0,0
Walton,6,0,0
Ware,9,0,0
Warren,3,0,0
Washington,2,0,0
Webster,1,0,0
Wheeler,1,0,0
White,3,0,0
Whitfield,10,1,10.0
Wilcox,1,0,0
Wilkes,2,0,0
Wilkinson,1,0,0
Worth,29,1,3.4483
