Appling,3,0,0
Bacon,6,0,0
Baker,4,1,25.0
Baldwin,7,1,14.2857
Banks,3,0,0
Barrow,20,2,10.0
Bartow,147,4,2.7211
Ben Hill,3,0,0
Berrien,3,0,0
Bibb,24,1,4.1667
Bleckley,1,0,0
Brooks,3,0,0
Bryan,10,1,10.0
Bulloch,3,0,0
Burke,8,0,0
Butts,9,0,0
Calhoun,10,1,10.0
Camden,6,0,0
Candler,1,0,0
Carroll,133,2,1.5038
Catoosa,4,0,0
Charlton,1,0,0
Chatham,44,2,4.5455
Chattahoochee,2,0,0
Chattooga,3,0,0
Cherokee,92,4,4.3478
Clarke,54,7,12.963
Clay,5,0,0
Clayton,148,5,3.3784
Clinch,2,0,0
Cobb,329,17,5.1672
Coffee,9,0,0
Colquitt,23,1,4.3478
Columbia,27,0,0
Cook,1,0,0
Coweta,44,2,4.5455
Crisp,21,0,0
Dade,1,0,0
Dawson,11,0,0
DeKalb,396,6,1.5152
Decatur,9,0,0
Dodge,3,0,0
Dooly,11,0,0
Dougherty,507,29,5.7199
Douglas,60,3,5.0
Early,41,1,2.439
Effingham,6,0,0
Emanuel,1,0,0
Fannin,6,0,0
Fayette,52,4,7.6923
Floyd,71,2,2.8169
Forsyth,51,1,1.9608
Franklin,5,0,0
Fulton,712,22,3.0899
Gilmer,1,0,0
Glynn,20,0,0
Gordon,20,1,5.0
Grady,2,0,0
Greene,8,0,0
Gwinnett,282,6,2.1277
Habersham,2,0,0
Hall,72,0,0
Haralson,6,0,0
Harris,5,0,0
Hart,3,0,0
Heard,2,1,50.0
Henry,108,2,1.8519
Houston,47,5,10.6383
Irwin,5,0,0
Jackson,11,0,0
Jasper,2,0,0
Jeff Davis,0,0,0
Jefferson,2,0,0
Jenkins,1,0,0
Johnson,1,0,0
Jones,5,0,0
Lamar,7,0,0
Lanier,1,0,0
Laurens,14,0,0
Lee,100,7,7.0
Liberty,7,0,0
Lincoln,5,0,0
Long,1,0,0
Lowndes,25,1,4.0
Lumpkin,7,0,0
Macon,2,0,0
Madison,4,1,25.0
McDuffie,4,1,25.0
McIntosh,1,0,0
Meriwether,9,0,0
Miller,4,0,0
Mitchell,39,1,2.5641
Monroe,6,0,0
Morgan,2,0,0
Murray,6,0,0
Muscogee,25,0,0
Newton,36,0,0
Oconee,18,0,0
Oglethorpe,1,1,100.0
Paulding,33,0,0
Peach,7,1,14.2857
Pickens,8,1,12.5
Pierce,10,0,0
Pike,2,0,0
Polk,16,0,0
Pulaski,4,0,0
Putnam,2,0,0
Rabun,2,0,0
Randolph,4,0,0
Richmond,41,1,2.439
Rockdale,54,2,3.7037
Schley,3,0,0
Screven,2,0,0
Seminole,6,0,0
Spalding,18,1,5.5556
Stephens,5,0,0
Stewart,1,0,0
Sumter,45,3,6.6667
Talbot,1,0,0
Tattnall,2,0,0
Taylor,2,0,0
Terrell,46,2,4.3478
Thomas,15,0,0
Tift,28,0,0
Toombs,4,0,0
Troup,20,1,5.0
Turner,5,0,0
Twiggs,2,0,0
Unassigned,778,1,0.1285
Union,1,0,0
Upson,6,0,0
Walker,2,0,0
Walton,14,0,0
Ware,14,2,14.2857
Warren,4,0,0
Washington,4,0,0
Webster,1,0,0
Wheeler,1,0,0
White,3,0,0
Whitfield,15,1,6.6667
Wilcox,1,0,0
Wilkes,2,0,0
Wilkinson,1,0,0
Worth,28,1,3.5714
