Appling,17,0,0
Atkinson,3,0,0
Bacon,14,1,7.1429
Baker,17,2,11.7647
Baldwin,97,2,2.0619
Banks,10,0,0
Barrow,70,3,4.2857
Bartow,237,21,8.8608
Ben Hill,10,0,0
Berrien,9,0,0
Bibb,118,1,0.8475
Bleckley,3,0,0
Brantley,15,1,6.6667
Brooks,21,2,9.5238
Bryan,30,2,6.6667
Bulloch,23,1,4.3478
Burke,32,2,6.25
Butts,38,0,0
Calhoun,59,2,3.3898
Camden,26,0,0
Candler,4,0,0
Carroll,243,7,2.8807
Catoosa,18,0,0
Charlton,5,0,0
Chatham,161,5,3.1056
Chattahoochee,5,0,0
Chattooga,8,1,12.5
Cherokee,242,8,3.3058
Clarke,102,12,11.7647
Clay,18,2,11.1111
Clayton,468,13,2.7778
Clinch,7,0,0
Cobb,990,47,4.7475
Coffee,71,3,4.2254
Colquitt,98,5,5.102
Columbia,82,0,0
Cook,10,0,0
Coweta,140,3,2.1429
Crawford,11,0,0
Crisp,93,1,1.0753
Dade,7,1,14.2857
Dawson,37,2,5.4054
DeKalb,1247,18,1.4435
Decatur,54,0,0
Dodge,19,0,0
Dooly,63,4,6.3492
Dougherty,1338,83,6.2033
Douglas,202,6,2.9703
Early,146,6,4.1096
Echols,3,0,0
Effingham,24,1,4.1667
Elbert,7,0,0
Emanuel,11,0,0
Evans,2,0,0
Fannin,14,0,0
Fayette,124,5,4.0323
Floyd,121,6,4.9587
Forsyth,162,5,3.0864
Franklin,8,0,0
Fulton,1929,63,3.2659
Gilmer,8,0,0
Glynn,44,0,0
Gordon,49,5,10.2041
Grady,25,1,4.0
Greene,39,1,2.5641
Gwinnett,896,32,3.5714
Habersham,48,2,4.1667
Hall,411,5,1.2165
Hancock,6,0,0
Haralson,20,1,5.0
Harris,33,1,3.0303
Hart,5,0,0
Heard,5,1,20.0
Henry,330,5,1.5152
Houston,154,9,5.8442
Irwin,13,0,0
Jackson,37,1,2.7027
Jasper,10,0,0
Jeff Davis,3,0,0
Jefferson,9,1,11.1111
Jenkins,12,1,8.3333
Johnson,24,1,4.1667
Jones,15,0,0
Lamar,21,0,0
Lanier,5,1,20.0
Laurens,37,1,2.7027
Lee,265,15,5.6604
Liberty,26,0,0
Lincoln,9,0,0
Long,2,0,0
Lowndes,77,3,3.8961
Lumpkin,11,0,0
Macon,39,0,0
Madison,14,1,7.1429
Marion,17,0,0
McDuffie,31,2,6.4516
McIntosh,4,0,0
Meriwether,29,0,0
Miller,20,0,0
Mitchell,183,20,10.929
Monroe,14,1,7.1429
Montgomery,2,0,0
Morgan,17,0,0
Murray,16,0,0
Muscogee,192,4,2.0833
Newton,115,3,2.6087
Oconee,45,6,13.3333
Oglethorpe,31,1,3.2258
Out of GA,707,0,0
Paulding,121,5,4.1322
Peach,28,2,7.1429
Pickens,15,2,13.3333
Pierce,48,2,4.1667
Pike,27,1,3.7037
Polk,27,0,0
Pulaski,11,1,9.0909
Putnam,14,0,0
Quitman,3,1,33.3333
Rabun,7,0,0
Randolph,134,7,5.2239
Richmond,189,8,4.2328
Rockdale,108,6,5.5556
Schley,13,1,7.6923
Screven,10,1,10.0
Seminole,20,1,5.0
Spalding,99,5,5.0505
Stephens,25,0,0
Stewart,9,0,0
Sumter,277,14,5.0542
Talbot,14,1,7.1429
Tattnall,5,0,0
Taylor,10,2,20.0
Telfair,13,0,0
Terrell,137,12,8.7591
Thomas,112,10,8.9286
Tift,78,4,5.1282
Toombs,17,2,11.7647
Towns,8,0,0
Treutlen,1,0,0
Troup,75,4,5.3333
Turner,48,1,2.0833
Twiggs,4,0,0
Unassigned,144,0,0
Union,8,1,12.5
Upson,139,5,3.5971
Walker,13,0,0
Walton,55,3,5.4545
Ware,69,5,7.2464
Warren,9,0,0
Washington,23,0,0
Wayne,6,0,0
Webster,4,0,0
Wheeler,3,0,0
White,15,0,0
Whitfield,33,3,9.0909
Wilcox,34,0,0
Wilkes,10,0,0
Wilkinson,17,1,5.8824
Worth,112,4,3.5714
