US,337072,9619,2.8537
Canada,15756,259,1.6438
United Kingdom,48436,4943,10.2052
China,82602,3333,4.035
Netherlands,17953,1771,9.8646
Australia,5687,35,0.6154
Denmark,4561,179,3.9246
France,93773,8093,8.6304
Afghanistan,349,7,2.0057
Albania,361,20,5.5402
Algeria,1320,152,11.5152
Andorra,501,18,3.5928
Angola,14,2,14.2857
Antigua and Barbuda,15,0,0.0
Argentina,1451,44,3.0324
Armenia,822,7,0.8516
Austria,12051,204,1.6928
Azerbaijan,584,7,1.1986
Bahamas,28,4,14.2857
Bahrain,700,4,0.5714
Bangladesh,88,9,10.2273
Barbados,56,1,1.7857
Belarus,562,8,1.4235
Belgium,19691,1447,7.3485
Belize,5,0,0.0
Benin,22,0,0.0
Bhutan,5,0,0.0
Bolivia,157,10,6.3694
Bosnia and Herzegovina,654,23,3.5168
Botswana,6,1,16.6667
Brazil,11130,486,4.3666
Brunei,135,1,0.7407
Bulgaria,531,20,3.7665
Burkina Faso,345,17,4.9275
Burma,21,1,4.7619
Burundi,3,0,0.0
Cabo Verde,7,1,14.2857
Cambodia,114,0,0.0
Cameroon,650,9,1.3846
Central African Republic,8,0,0.0
Chad,9,0,0.0
Chile,4471,34,0.7605
Colombia,1485,35,2.3569
Congo (Brazzaville),45,5,11.1111
Congo (Kinshasa),154,18,11.6883
Costa Rica,454,2,0.4405
Cote d'Ivoire,261,3,1.1494
Croatia,1182,15,1.269
Cuba,320,8,2.5
Cyprus,446,9,2.0179
Czechia,4587,67,1.4606
Diamond Princess,712,11,1.5449
Djibouti,59,0,0.0
Dominica,14,0,0.0
Dominican Republic,1745,82,4.6991
Ecuador,3646,180,4.9369
Egypt,1173,78,6.6496
El Salvador,62,3,4.8387
Equatorial Guinea,16,0,0.0
Eritrea,29,0,0.0
Estonia,1097,15,1.3674
Eswatini,9,0,0.0
Ethiopia,43,2,4.6512
Fiji,12,0,0.0
Finland,1927,28,1.453
Gabon,21,1,4.7619
Gambia,4,1,25.0
Georgia,174,2,1.1494
Germany,100123,1584,1.5821
Ghana,214,5,2.3364
Greece,1735,73,4.2075
Grenada,12,0,0.0
Guatemala,61,2,3.2787
Guinea,121,0,0.0
Guinea-Bissau,18,0,0.0
Guyana,24,4,16.6667
Haiti,21,1,4.7619
Holy See,7,0,0.0
Honduras,268,22,8.209
Hungary,733,34,4.6385
Iceland,1486,4,0.2692
India,3588,99,2.7592
Indonesia,2273,198,8.711
Iran,58226,3603,6.188
Iraq,961,61,6.3476
Ireland,4994,158,3.1638
Israel,8430,49,0.5813
Italy,128948,15887,12.3205
Jamaica,58,3,5.1724
Japan,3139,77,2.453
Jordan,345,5,1.4493
Kazakhstan,584,6,1.0274
Kenya,142,4,2.8169
"Korea, South",10237,183,1.7876
Kosovo,145,1,0.6897
Kuwait,556,1,0.1799
Kyrgyzstan,147,1,0.6803
Laos,11,0,0.0
Latvia,533,1,0.1876
Lebanon,527,18,3.4156
Liberia,13,3,23.0769
Libya,18,1,5.5556
Liechtenstein,77,1,1.2987
Lithuania,811,13,1.603
Luxembourg,2804,36,1.2839
MS Zaandam,9,2,22.2222
Madagascar,72,0,0.0
Malawi,4,0,0.0
Malaysia,3662,61,1.6658
Maldives,19,0,0.0
Mali,45,5,11.1111
Malta,227,0,0.0
Mauritania,6,1,16.6667
Mauritius,227,7,3.0837
Mexico,1890,79,4.1799
Moldova,864,15,1.7361
Monaco,73,1,1.3699
Mongolia,14,0,0.0
Montenegro,214,2,0.9346
Morocco,1021,70,6.856
Mozambique,10,0,0.0
Namibia,16,0,0.0
Nepal,9,0,0.0
New Zealand,1039,1,0.0962
Nicaragua,6,1,16.6667
Niger,184,10,5.4348
Nigeria,232,5,2.1552
North Macedonia,555,18,3.2432
Norway,5687,71,1.2485
Oman,298,2,0.6711
Pakistan,3157,47,1.4888
Panama,1801,46,2.5541
Papua New Guinea,1,0,0.0
Paraguay,104,3,2.8846
Peru,2281,83,3.6388
Philippines,3246,152,4.6827
Poland,4102,94,2.2916
Portugal,11278,295,2.6157
Qatar,1604,4,0.2494
Romania,3864,151,3.9079
Russia,5389,45,0.835
Rwanda,104,0,0.0
Saint Kitts and Nevis,10,0,0.0
Saint Lucia,14,0,0.0
Saint Vincent and the Grenadines,7,0,0.0
San Marino,266,32,12.0301
Saudi Arabia,2402,34,1.4155
Senegal,222,2,0.9009
Serbia,1908,51,2.673
Seychelles,10,0,0.0
Sierra Leone,6,0,0.0
Singapore,1309,6,0.4584
Slovakia,485,1,0.2062
Slovenia,997,28,2.8084
Somalia,7,0,0.0
South Africa,1655,11,0.6647
South Sudan,1,0,0.0
Spain,131646,12641,9.6023
Sri Lanka,176,5,2.8409
Sudan,12,2,16.6667
Suriname,10,1,10.0
Sweden,6830,401,5.8712
Switzerland,21100,715,3.3886
Syria,19,2,10.5263
Taiwan*,363,5,1.3774
Tanzania,22,1,4.5455
Thailand,2169,23,1.0604
Timor-Leste,1,0,0.0
Togo,44,3,6.8182
Trinidad and Tobago,104,7,6.7308
Tunisia,574,22,3.8328
Turkey,27069,574,2.1205
Uganda,52,0,0.0
Ukraine,1308,37,2.8287
United Arab Emirates,1799,10,0.5559
Uruguay,400,5,1.25
Uzbekistan,342,2,0.5848
Venezuela,159,7,4.4025
Vietnam,241,0,0.0
West Bank and Gaza,237,1,0.4219
Western Sahara,4,0,0.0
Zambia,39,1,2.5641
Zimbabwe,9,1,11.1111
