Country_Region,Confirmed,Deaths,Mortality Rate
US,461437,16478,3.571018362203291
Spain,153222,15447,10.081450444453147
Italy,143626,18279,12.726804339047249
France,118781,12228,10.29457573180896
Germany,118181,2607,2.2059383488039535
China,82883,3339,4.0285703944114
Iran,66220,4110,6.206584113560858
United Kingdom,65872,7993,12.134138936118532
Turkey,42282,908,2.147485927817984
Belgium,24983,2523,10.098867229716207
Switzerland,24051,948,3.941624048896096
Netherlands,21903,2403,10.971099849335706
Canada,20654,503,2.435363609954488
Brazil,18092,950,5.250939641830643
Portugal,13956,409,2.930639151619375
Austria,13244,295,2.227423739051646
"Korea, South",10423,204,1.9572100163100834
Russia,10131,76,0.7501727371434213
Israel,9968,86,0.862760834670947
Sweden,9141,793,8.675199649928892
India,6725,226,3.360594795539033
Ireland,6574,263,4.000608457560085
Norway,6211,108,1.7388504266623732
Australia,6108,51,0.8349705304518664
Chile,5972,57,0.9544541192230409
Denmark,5830,237,4.065180102915952
Poland,5575,174,3.1210762331838566
Czechia,5569,112,2.0111330579996407
Peru,5256,138,2.6255707762557075
Romania,5202,248,4.767397154940407
Ecuador,4965,272,5.478348439073515
Japan,4667,94,2.014141847010928
Pakistan,4489,65,1.4479839607930498
Malaysia,4228,67,1.5846736045411542
Philippines,4076,203,4.980372914622178
Indonesia,3293,280,8.50288490737929
Saudi Arabia,3287,44,1.3386066321874048
Mexico,3181,174,5.469977994341402
Luxembourg,3115,52,1.6693418940609952
United Arab Emirates,2990,14,0.46822742474916385
Serbia,2867,66,2.302057900244158
Finland,2605,42,1.6122840690978888
Panama,2528,63,2.492088607594937
Thailand,2423,32,1.3206768468840282
Qatar,2376,6,0.25252525252525254
Dominican Republic,2349,118,5.023414218816518
Colombia,2223,69,3.1039136302294197
Greece,1955,87,4.450127877237851
South Africa,1934,18,0.9307135470527405
Singapore,1910,6,0.31413612565445026
Ukraine,1892,57,3.0126849894291756
Argentina,1795,72,4.011142061281337
Egypt,1699,118,6.945261918775751
Algeria,1666,235,14.105642256902762
Iceland,1648,6,0.3640776699029126
Belarus,1486,16,1.0767160161507403
Croatia,1407,20,1.4214641080312722
Morocco,1374,97,7.059679767103348
Moldova,1289,29,2.2498060512024827
New Zealand,1239,1,0.08071025020177562
Iraq,1232,69,5.60064935064935
Estonia,1207,24,1.9884009942004972
Slovenia,1124,43,3.8256227758007118
Hungary,980,66,6.73469387755102
Lithuania,955,16,1.6753926701570683
Azerbaijan,926,9,0.9719222462203023
Armenia,921,10,1.0857763300760044
Kuwait,910,1,0.10989010989010989
Bahrain,887,5,0.5636978579481398
Bosnia and Herzegovina,858,35,4.0792540792540795
Kazakhstan,781,8,1.0243277848911652
Cameroon,730,10,1.36986301369863
Diamond Princess,712,11,1.544943820224719
Slovakia,701,2,0.28530670470756064
North Macedonia,663,30,4.524886877828054
Tunisia,643,25,3.8880248833592534
Bulgaria,618,24,3.8834951456310676
Latvia,589,3,0.5093378607809848
Andorra,583,25,4.288164665523156
Lebanon,582,19,3.264604810996564
Uzbekistan,582,3,0.5154639175257731
Cyprus,564,10,1.773049645390071
Costa Rica,539,3,0.5565862708719851
Cuba,515,15,2.912621359223301
Afghanistan,484,15,3.0991735537190084
Oman,457,3,0.6564551422319475
Uruguay,456,7,1.5350877192982455
Cote d'Ivoire,444,3,0.6756756756756757
Burkina Faso,443,24,5.417607223476298
Niger,410,11,2.682926829268293
Albania,409,23,5.623471882640587
Taiwan*,380,5,1.3157894736842104
Ghana,378,6,1.5873015873015872
Jordan,372,7,1.881720430107527
Honduras,343,23,6.705539358600583
Malta,337,2,0.5934718100890208
San Marino,333,34,10.21021021021021
Bangladesh,330,21,6.363636363636363
Mauritius,314,7,2.229299363057325
Nigeria,288,7,2.430555555555556
Kyrgyzstan,280,4,1.4285714285714286
Bolivia,264,18,6.8181818181818175
West Bank and Gaza,263,1,0.38022813688212925
Vietnam,255,0,0.0
